speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
2835;english377 random gain;english377 random gain;trenton, michigan, usa;english;none;32;female;0;naturalistic;usa;32;9
2836;english378;english378;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9
2837;english378 white noise;english378 white noise;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9
2838;english378 time stretch;english378 time stretch;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9
2839;english378 pitch scale;english378 pitch scale;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9
2840;english378 random gain;english378 random gain;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9
2841;english379;english379;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9
2842;english379 white noise;english379 white noise;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9
2843;english379 time stretch;english379 time stretch;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9
2844;english379 pitch scale;english379 pitch scale;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9
2845;english379 random gain;english379 random gain;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9
2846;english380;english380;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9
2847;english380 white noise;english380 white noise;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9
2848;english380 time stretch;english380 time stretch;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9
2849;english380 pitch scale;english380 pitch scale;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9
2850;english380 random gain;english380 random gain;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9
2851;english381;english381;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9
2852;english381 white noise;english381 white noise;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9
2853;english381 time stretch;english381 time stretch;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9
2854;english381 pitch scale;english381 pitch scale;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9
2855;english381 random gain;english381 random gain;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9
2856;english382;english382;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9
2857;english382 white noise;english382 white noise;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9
2858;english382 time stretch;english382 time stretch;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9
2859;english382 pitch scale;english382 pitch scale;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9
2860;english382 random gain;english382 random gain;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9
2861;english383;english383;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9
2862;english383 white noise;english383 white noise;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9
2863;english383 time stretch;english383 time stretch;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9
2864;english383 pitch scale;english383 pitch scale;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9
2865;english383 random gain;english383 random gain;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9
2866;english384;english384;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9
2867;english384 white noise;english384 white noise;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9
2868;english384 time stretch;english384 time stretch;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9
2869;english384 pitch scale;english384 pitch scale;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9
2870;english384 random gain;english384 random gain;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9
2871;english385;english385;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9
2872;english385 white noise;english385 white noise;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9
2873;english385 time stretch;english385 time stretch;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9
2874;english385 pitch scale;english385 pitch scale;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9
2875;english385 random gain;english385 random gain;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9
2876;english386;english386;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9
2877;english386 white noise;english386 white noise;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9
2878;english386 time stretch;english386 time stretch;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9
2879;english386 pitch scale;english386 pitch scale;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9
2880;english386 random gain;english386 random gain;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9
2881;english387;english387;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9
2882;english387 white noise;english387 white noise;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9
2883;english387 time stretch;english387 time stretch;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9
2884;english387 pitch scale;english387 pitch scale;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9
2885;english387 random gain;english387 random gain;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9
2886;english388;english388;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9
2887;english388 white noise;english388 white noise;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9
2888;english388 time stretch;english388 time stretch;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9
2889;english388 pitch scale;english388 pitch scale;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9
2890;english388 random gain;english388 random gain;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9
2891;english389;english389;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9
2892;english389 white noise;english389 white noise;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9
2893;english389 time stretch;english389 time stretch;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9
2894;english389 pitch scale;english389 pitch scale;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9
2895;english389 random gain;english389 random gain;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9
2896;english390;english390;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9
2897;english390 white noise;english390 white noise;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9
2898;english390 time stretch;english390 time stretch;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9
2899;english390 pitch scale;english390 pitch scale;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9
2900;english390 random gain;english390 random gain;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9
2901;english391;english391;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9
2902;english391 white noise;english391 white noise;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9
2903;english391 time stretch;english391 time stretch;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9
2904;english391 pitch scale;english391 pitch scale;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9
2905;english391 random gain;english391 random gain;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9
2906;english392;english392;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9
2907;english392 white noise;english392 white noise;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9
2908;english392 time stretch;english392 time stretch;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9
2909;english392 pitch scale;english392 pitch scale;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9
2910;english392 random gain;english392 random gain;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9
2911;english393;english393;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9
2912;english393 white noise;english393 white noise;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9
2913;english393 time stretch;english393 time stretch;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9
2914;english393 pitch scale;english393 pitch scale;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9
2915;english393 random gain;english393 random gain;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9
2916;english394;english394;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9
2917;english394 white noise;english394 white noise;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9
2918;english394 time stretch;english394 time stretch;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9
2919;english394 pitch scale;english394 pitch scale;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9
2920;english394 random gain;english394 random gain;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9
2921;english395;english395;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9
2922;english395 white noise;english395 white noise;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9
2923;english395 time stretch;english395 time stretch;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9
2924;english395 pitch scale;english395 pitch scale;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9
2925;english395 random gain;english395 random gain;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9
2926;english396;english396;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9
2927;english396 white noise;english396 white noise;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9
2928;english396 time stretch;english396 time stretch;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9
2929;english396 pitch scale;english396 pitch scale;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9
2930;english396 random gain;english396 random gain;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9
2931;english397;english397;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9
2932;english397 white noise;english397 white noise;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9
2933;english397 time stretch;english397 time stretch;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9
2934;english397 pitch scale;english397 pitch scale;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9
2935;english397 random gain;english397 random gain;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9
2936;english398;english398;salisbury, north carolina, usa;english;none;83;female;0;naturalistic;usa;83;9
2937;english398 white noise;english398 white noise;salisbury, north carolina, usa;english;none;83;female;0;naturalistic;usa;83;9
