speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id
894;english406 random gain;english406 random gain;pensacola, florida, usa;english;none;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
895;english407;english407;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;5;503
895;english407 white noise;english407 white noise;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;5;503
895;english407 time stretch;english407 time stretch;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;5;503
895;english407 pitch scale;english407 pitch scale;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;5;503
895;english407 random gain;english407 random gain;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;5;503
896;english408;english408;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;5;503
896;english408 white noise;english408 white noise;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;5;503
896;english408 time stretch;english408 time stretch;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;5;503
896;english408 pitch scale;english408 pitch scale;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;5;503
896;english408 random gain;english408 random gain;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;5;503
897;english409;english409;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;5;503
897;english409 white noise;english409 white noise;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;5;503
897;english409 time stretch;english409 time stretch;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;5;503
897;english409 pitch scale;english409 pitch scale;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;5;503
897;english409 random gain;english409 random gain;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;5;503
898;english410;english410;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;5;503
898;english410 white noise;english410 white noise;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;5;503
898;english410 time stretch;english410 time stretch;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;5;503
898;english410 pitch scale;english410 pitch scale;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;5;503
898;english410 random gain;english410 random gain;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;5;503
899;english411;english411;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;5;503
899;english411 white noise;english411 white noise;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;5;503
899;english411 time stretch;english411 time stretch;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;5;503
899;english411 pitch scale;english411 pitch scale;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;5;503
899;english411 random gain;english411 random gain;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;5;503
900;english412;english412;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
900;english412 white noise;english412 white noise;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
900;english412 time stretch;english412 time stretch;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
900;english412 pitch scale;english412 pitch scale;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
900;english412 random gain;english412 random gain;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
901;english413;english413;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
901;english413 white noise;english413 white noise;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
901;english413 time stretch;english413 time stretch;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
901;english413 pitch scale;english413 pitch scale;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
901;english413 random gain;english413 random gain;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
902;english414;english414;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;5;503
902;english414 white noise;english414 white noise;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;5;503
902;english414 time stretch;english414 time stretch;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;5;503
902;english414 pitch scale;english414 pitch scale;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;5;503
902;english414 random gain;english414 random gain;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;5;503
903;english415;english415;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;5;503
903;english415 white noise;english415 white noise;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;5;503
903;english415 time stretch;english415 time stretch;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;5;503
903;english415 pitch scale;english415 pitch scale;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;5;503
903;english415 random gain;english415 random gain;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;5;503
904;english416;english416;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;5;503
904;english416 white noise;english416 white noise;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;5;503
904;english416 time stretch;english416 time stretch;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;5;503
904;english416 pitch scale;english416 pitch scale;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;5;503
904;english416 random gain;english416 random gain;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;5;503
905;english417;english417;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
905;english417 white noise;english417 white noise;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
905;english417 time stretch;english417 time stretch;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
905;english417 pitch scale;english417 pitch scale;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
905;english417 random gain;english417 random gain;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;5;503
906;english418;english418;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;5;503
906;english418 white noise;english418 white noise;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;5;503
906;english418 time stretch;english418 time stretch;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;5;503
906;english418 pitch scale;english418 pitch scale;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;5;503
906;english418 random gain;english418 random gain;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;5;503
907;english419;english419;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;5;503
907;english419 white noise;english419 white noise;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;5;503
907;english419 time stretch;english419 time stretch;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;5;503
907;english419 pitch scale;english419 pitch scale;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;5;503
907;english419 random gain;english419 random gain;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;5;503
908;english420;english420;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;5;503
908;english420 white noise;english420 white noise;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;5;503
908;english420 time stretch;english420 time stretch;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;5;503
908;english420 pitch scale;english420 pitch scale;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;5;503
908;english420 random gain;english420 random gain;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;5;503
909;english421;english421;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
909;english421 white noise;english421 white noise;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
909;english421 time stretch;english421 time stretch;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
909;english421 pitch scale;english421 pitch scale;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
909;english421 random gain;english421 random gain;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;5;503
910;english422;english422;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;5;503
910;english422 white noise;english422 white noise;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;5;503
910;english422 time stretch;english422 time stretch;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;5;503
910;english422 pitch scale;english422 pitch scale;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;5;503
910;english422 random gain;english422 random gain;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;5;503
911;english423;english423;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
911;english423 white noise;english423 white noise;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
911;english423 time stretch;english423 time stretch;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
911;english423 pitch scale;english423 pitch scale;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
911;english423 random gain;english423 random gain;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;5;503
912;english424;english424;danville, virginia, usa;english;none;75;male;0;naturalistic;usa;75;9;Indo-European;Germanic;5;503
912;english424 white noise;english424 white noise;danville, virginia, usa;english;none;75;male;0;naturalistic;usa;75;9;Indo-European;Germanic;5;503
912;english424 time stretch;english424 time stretch;danville, virginia, usa;english;none;75;male;0;naturalistic;usa;75;9;Indo-European;Germanic;5;503
912;english424 pitch scale;english424 pitch scale;danville, virginia, usa;english;none;75;male;0;naturalistic;usa;75;9;Indo-European;Germanic;5;503
